01.09.15;00:12;7,7;79;4,0;0,0;0,0;0;0,0;0,0;1003,0;0,0;23,4;40;0,0;7,7;7,7;0;0;0,00;0,00;6,4;0;0,0;360;0,0;0,0
01.09.15;00:27;7,8;79;4,0;0,0;0,0;0;0,0;0,0;1003,0;0,0;23,4;40;0,0;7,8;7,8;0;0;0,00;0,00;6,6;0;0,0;360;0,0;0,0
01.09.15;00:42;7,4;80;4,0;0,0;0,0;0;0,0;0,0;1003,0;0,0;23,4;40;0,0;7,4;7,4;0;0;0,00;0,00;6,1;0;0,0;360;0,0;0,0
01.09.15;00:57;7,1;79;4,0;0,0;0,0;0;0,0;0,0;1003,0;0,0;23,4;39;0,0;7,1;7,1;0;0;0,00;0,00;5,7;0;0,0;360;0,0;0,0
01.09.15;01:12;6,9;82;4,0;0,0;0,0;0;0,0;0,0;1003,0;0,0;23,3;39;0,0;6,9;6,9;0;0;0,00;0,00;5,6;0;0,0;360;0,0;0,0
01.09.15;01:27;6,6;81;4,0;0,0;0,0;0;0,0;0,0;1003,0;0,0;23,1;39;0,0;6,6;6,6;0;0;0,00;0,00;5,2;0;0,0;360;0,0;0,0
01.09.15;01:42;6,4;82;4,0;0,0;0,0;0;0,0;0,0;1003,0;0,0;23,0;40;0,0;6,4;6,4;0;0;0,00;0,00;5,0;0;0,0;360;0,0;0,0
01.09.15;01:57;6,1;81;3,0;0,0;0,0;0;0,0;0,0;1003,0;0,0;22,9;40;0,0;6,1;6,1;0;0;0,00;0,00;4,6;0;0,0;360;0,0;0,0
01.09.15;02:12;6,0;82;3,0;0,0;0,0;0;0,0;0,0;1003,0;0,0;22,8;40;0,0;6,0;6,0;0;0;0,00;0,00;4,5;0;0,0;360;0,0;0,0
01.09.15;02:27;5,7;83;3,0;0,0;0,0;0;0,0;0,0;1003,0;0,0;22,8;40;0,0;5,7;5,7;0;0;0,00;0,00;4,2;0;0,0;360;0,0;0,0
01.09.15;02:42;5,6;82;3,0;0,0;0,0;0;0,0;0,0;1003,0;0,0;22,7;40;0,0;5,6;5,6;0;0;0,00;0,00;4,1;0;0,0;360;0,0;0,0
01.09.15;02:57;5,3;81;3,0;0,0;0,0;0;0,0;0,0;1003,0;0,0;22,7;40;0,0;5,3;5,3;0;0;0,00;0,00;3,7;0;0,0;360;0,0;0,0
01.09.15;03:12;5,3;83;3,0;0,5;1,0;1;0,0;0,0;1003,0;0,0;22,7;40;1,0;5,3;5,3;0;0;0,00;0,00;3,4;0;0,0;360;0,0;0,0
01.09.15;03:27;5,1;82;3,0;0,0;0,0;0;0,0;0,0;1003,0;0,0;22,7;40;0,0;5,1;5,1;0;0;0,00;0,00;3,5;0;0,0;360;0,0;0,0
01.09.15;03:42;5,1;83;3,0;0,0;0,0;0;0,0;0,0;1003,0;0,0;22,6;40;0,0;5,1;5,1;0;0;0,00;0,00;3,5;0;0,0;360;0,0;0,0
01.09.15;03:57;5,0;82;3,0;0,0;0,0;0;0,0;0,0;1003,0;0,0;22,6;40;0,0;5,0;5,0;0;0;0,00;0,00;3,4;0;0,0;360;0,0;0,0
01.09.15;04:12;4,7;82;2,0;0,0;0,0;0;0,0;0,0;1003,0;0,0;22,5;40;0,0;4,7;4,7;0;0;0,00;0,00;3,0;0;0,0;360;0,0;0,0
01.09.15;04:27;4,6;84;2,0;0,0;0,0;0;0,0;0,0;1003,0;0,0;22,4;40;0,0;4,6;4,6;0;0;0,00;0,00;3,0;0;0,0;360;0,0;0,0
01.09.15;04:42;4,4;85;2,0;0,0;0,0;0;0,0;0,0;1003,0;0,0;22,3;40;0,0;4,4;4,4;0;0;0,00;0,00;2,7;0;0,0;360;0,0;0,0
01.09.15;04:57;4,4;86;2,0;0,0;0,0;0;0,0;0,0;1003,0;0,0;22,3;40;0,0;4,4;4,4;0;0;0,00;0,00;2,8;0;0,0;360;0,0;0,0
01.09.15;05:12;4,3;85;2,0;0,0;0,0;0;0,0;0,0;1003,0;0,0;22,3;39;0,0;4,3;4,3;0;0;0,00;0,00;2,6;0;0,0;360;0,0;0,0
01.09.15;05:27;4,3;85;2,0;0,0;0,0;0;0,0;0,0;1003,0;0,0;22,2;39;0,0;4,3;4,3;0;0;0,00;0,00;2,6;0;0,0;360;0,0;0,0
01.09.15;05:42;4,2;85;2,0;0,0;0,0;0;0,0;0,0;1003,0;0,0;22,2;39;0,0;4,2;4,2;0;0;0,00;0,00;2,5;0;0,0;360;0,0;0,0
01.09.15;05:57;4,3;87;3,0;0,0;0,0;0;0,0;0,0;1003,0;0,0;22,1;39;0,0;4,3;4,3;0;0;0,00;0,00;2,7;1;0,0;360;0,0;0,0
01.09.15;06:12;4,8;87;3,0;0,0;0,0;0;0,0;0,0;1003,0;0,0;22,1;39;0,0;4,8;4,8;0;0;0,00;0,00;3,3;7;0,0;45;0,0;0,0
01.09.15;06:27;5,5;87;4,0;0,0;0,0;0;0,0;0,0;1003,0;0,0;22,0;40;0,0;5,5;5,5;0;0;0,00;0,00;4,1;25;0,0;45;0,0;0,0
01.09.15;06:42;6,7;85;5,0;0,0;0,0;0;0,0;0,0;1003,0;0,0;22,0;40;0,0;6,7;6,7;0;0;0,00;0,00;5,5;52;0,0;45;0,0;0,0
01.09.15;06:57;8,3;83;6,0;0,0;0,4;46;0,0;0,0;1003,0;0,0;21,9;40;0,4;8,3;8,3;0;0;0,00;0,00;7,3;85;0,0;45;0,0;0,0
01.09.15;07:12;9,3;80;6,0;0,4;0,0;0;0,0;0,0;1003,0;0,0;21,9;40;0,0;9,3;9,3;0;0;0,00;0,00;8,1;122;0,0;45;0,0;0,0
01.09.15;07:27;10,7;80;8,0;0,0;0,0;0;0,0;0,0;1003,0;0,0;21,9;40;0,0;10,7;10,7;0;0;0,00;0,00;10,1;162;0,0;45;0,0;0,0
01.09.15;07:42;11,8;77;8,0;0,5;0,0;0;0,0;0,0;1002,0;0,0;21,9;40;0,0;11,8;11,8;0;0;0,00;0,00;11,0;203;0,0;90;0,0;0,0
01.09.15;07:57;13,1;73;9,0;0,0;0,0;0;0,0;0,0;1003,0;0,0;21,9;40;0,0;13,1;13,1;0;0;0,00;0,00;12,7;246;0,0;90;0,0;0,0
01.09.15;08:12;13,8;72;9,0;0,6;1,0;270;0,0;0,0;1003,0;0,0;21,9;41;1,0;13,8;13,8;0;0;0,00;0,00;13,1;288;0,0;270;0,0;0,0
01.09.15;08:27;14,6;70;9,0;0,0;0,7;314;0,0;0,0;1003,0;0,0;21,9;41;0,7;14,6;14,6;0;0;0,00;0,00;14,4;329;0,0;315;0,0;0,0
01.09.15;08:42;15,4;68;10,0;0,6;0,0;0;0,0;0,0;1003,0;0,0;21,9;41;0,0;15,4;15,4;0;0;0,00;0,00;14,9;370;0,0;225;0,0;0,0
01.09.15;08:57;16,2;64;10,0;1,4;1,9;270;0,0;0,0;1003,0;0,0;21,9;41;1,9;16,2;16,2;1;0;0,00;0,00;15,1;410;0,0;270;0,0;0,0
01.09.15;09:12;17,0;61;9,0;2,1;1,8;270;0,0;0,0;1004,0;0,0;21,9;41;1,8;17,0;17,0;1;0;0,00;0,00;15,4;448;0,0;270;0,0;0,0
01.09.15;09:27;17,7;60;10,0;1,5;2,6;292;0,0;0,0;1003,0;0,0;21,9;42;2,6;17,7;17,7;1;0;0,00;0,00;16,7;484;0,0;292;0,0;0,0
01.09.15;09:42;18,6;56;10,0;1,4;3,3;270;0,0;0,0;1003,0;0,0;21,9;42;3,3;18,6;18,6;2;0;0,00;0,00;17,6;518;0,0;270;0,0;0,0
01.09.15;09:57;19,0;53;9,0;1,1;1,5;270;0,0;0,0;1003,0;0,0;22,0;42;1,5;19,0;19,0;2;0;0,00;0,00;18,1;550;0,0;270;0,0;0,0
01.09.15;10:12;19,6;49;9,0;2,2;2,4;270;0,0;0,0;1003,0;0,0;22,0;42;2,4;19,6;19,6;3;0;0,00;0,00;17,7;579;0,0;270;0,0;0,0
01.09.15;10:27;20,2;48;9,0;1,5;1,5;314;0,0;0,0;1002,0;0,0;22,1;41;1,5;20,2;20,2;3;0;0,00;0,00;18,9;606;0,0;315;0,0;0,0
01.09.15;10:42;20,6;46;9,0;3,0;3,3;314;0,0;0,0;1003,0;0,0;22,1;41;3,3;20,6;20,6;4;0;0,00;0,00;18,2;630;0,0;315;0,0;0,0
01.09.15;10:57;20,4;45;8,0;2,9;3,5;314;0,0;0,0;1002,0;0,0;22,2;41;3,5;20,4;20,4;4;0;0,00;0,00;17,9;651;0,0;315;0,0;0,0
01.09.15;11:12;20,7;44;8,0;1,5;2,5;314;0,0;0,0;1002,0;0,0;22,2;41;2,5;20,7;20,7;4;0;0,00;0,00;19,2;669;0,0;315;0,0;0,0
01.09.15;11:27;21,1;43;8,0;2,2;3,3;1;0,0;0,0;1003,0;0,0;22,3;41;3,3;21,1;21,1;4;0;0,00;0,00;19,1;684;0,0;360;0,0;0,0
01.09.15;11:42;21,4;42;8,0;1,4;1,4;1;0,0;0,0;1003,0;0,0;22,5;41;1,4;21,4;21,4;6;0;0,00;0,00;19,9;695;0,0;360;0,0;0,0
01.09.15;11:57;21,9;42;9,0;1,3;1,6;314;0,0;0,0;1002,0;0,0;22,6;40;1,6;21,9;21,9;6;0;0,00;0,00;20,6;704;0,0;315;0,0;0,0
01.09.15;12:12;21,9;41;8,0;2,2;2,4;314;0,0;0,0;1002,0;0,0;22,7;40;2,4;21,9;21,9;5;0;0,00;0,00;19,9;709;0,0;315;0,0;0,0
01.09.15;12:27;21,8;40;8,0;3,0;2,5;270;0,0;0,0;1002,0;0,0;22,8;40;2,5;21,8;21,8;6;0;0,00;0,00;19,1;711;0,0;270;0,0;0,0
01.09.15;12:42;22,4;40;8,0;3,6;1,5;270;0,0;0,0;1002,0;0,0;22,8;40;1,5;22,4;22,4;6;0;0,00;0,00;19,4;709;0,0;270;0,0;0,0
01.09.15;12:57;22,5;38;8,0;2,2;0,7;314;0,0;0,0;1002,0;0,0;22,9;39;0,7;22,5;22,5;6;0;0,00;0,00;20,4;704;0,0;315;0,0;0,0
01.09.15;13:12;22,6;38;8,0;2,5;2,5;314;0,0;0,0;1002,0;0,0;23,0;39;2,5;22,6;22,6;5;0;0,00;0,00;20,3;696;0,0;315;0,0;0,0
01.09.15;13:27;22,7;36;7,0;2,0;3,3;181;0,0;0,0;1002,0;0,0;23,1;38;3,3;22,7;22,7;4;0;0,00;0,00;20,6;685;0,0;180;0,0;0,0
01.09.15;13:42;22,7;38;8,0;1,6;4,3;225;0,0;0,0;1002,0;0,0;23,1;38;4,3;22,7;22,7;5;0;0,00;0,00;21,0;670;0,0;225;0,0;0,0
01.09.15;13:57;22,9;36;7,0;2,5;2,5;270;0,0;0,0;1002,0;0,0;23,3;38;2,5;22,9;22,9;4;0;0,00;0,00;20,5;652;0,0;270;0,0;0,0
01.09.15;14:12;22,9;35;7,0;1,8;1,3;1;0,0;0,0;1002,0;0,0;23,3;38;1,3;22,9;22,9;4;0;0,00;0,00;20,9;631;0,0;360;0,0;0,0
01.09.15;14:27;23,6;35;7,0;1,2;1,2;314;0,0;0,0;1002,0;0,0;23,3;38;1,2;23,6;23,6;3;0;0,00;0,00;22,1;608;0,0;315;0,0;0,0
01.09.15;14:42;22,5;35;6,0;3,4;2,8;314;0,0;0,0;1002,0;0,0;23,2;37;2,8;22,5;22,5;0;0;0,00;0,00;19,3;581;0,0;315;0,0;0,0
01.09.15;14:57;22,6;35;6,0;3,0;2,7;1;0,0;0,0;1002,0;0,0;23,2;37;2,7;22,6;22,6;2;0;0,00;0,00;19,7;552;0,0;360;0,0;0,0
01.09.15;15:12;22,7;35;6,0;2,2;1,9;314;0,0;0,0;1002,0;0,0;23,3;37;1,9;22,7;22,7;0;0;0,00;0,00;20,3;520;0,0;315;0,0;0,0
01.09.15;15:27;22,9;35;7,0;2,0;2,6;314;0,0;0,0;1002,0;0,0;23,3;37;2,6;22,9;22,9;2;0;0,00;0,00;20,7;486;0,0;315;0,0;0,0
